,Month,Attrition Count,YTD Expenses,Demand Count,Avl.Bench(Skill),Allocated Bench,Prop. New Hire,Prop. EOY Expense,Unmet Demand,Adj. New Hire,Adj. EOY Expenses,YTD Opportunity Cost,Total Bench HeadCount,Total Billable HeadCount,Total HeadCount
1223,May,911,1627560,1,0,0,1,2078290,0,1,2078290,0,94,10577,10671
1224,May,911,1627560,1,0,0,1,2078290,0,1,2078290,0,94,10578,10672
1225,May,911,1627560,1,1,1,0,2073495,0,0,2073495,0,93,10579,10672
1226,May,911,1627560,1,0,0,1,2073495,0,1,2073495,0,93,10580,10673
1227,May,911,1627560,1,0,0,1,2073495,0,1,2073495,0,93,10581,10674
1228,May,911,1627560,1,0,0,1,2073495,0,1,2073495,0,93,10582,10675
1229,May,911,1627560,1,0,0,1,2073495,0,1,2073495,0,93,10583,10676
1230,May,911,1627560,1,0,0,1,2073495,0,1,2073495,0,93,10584,10677
1231,May,911,1627560,1,1,1,0,2068700,0,0,2068700,0,92,10585,10677
1232,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10586,10678
1233,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10587,10679
1234,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10588,10680
1235,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10589,10681
1236,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10590,10682
1237,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10591,10683
1238,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10592,10684
1239,May,911,1627560,1,0,0,1,2068700,0,1,2068700,0,92,10593,10685
1240,May,911,1627560,1,1,1,0,2063905,0,0,2063905,0,91,10594,10685
1241,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10595,10686
1242,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10596,10687
1243,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10597,10688
1244,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10598,10689
1245,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10599,10690
1246,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10600,10691
1247,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10601,10692
1248,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10602,10693
1249,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10603,10694
1250,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10604,10695
1251,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10605,10696
1252,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10606,10697
1253,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10607,10698
1254,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10608,10699
1255,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10609,10700
1256,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10610,10701
1257,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10611,10702
1258,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10612,10703
1259,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10613,10704
1260,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10614,10705
1261,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10615,10706
1262,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10616,10707
1263,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10617,10708
1264,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10618,10709
1265,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10619,10710
1266,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10620,10711
1267,May,911,1627560,1,0,0,1,2063905,0,1,2063905,0,91,10621,10712
1268,May,911,1627560,1,1,1,0,2059110,0,0,2059110,0,90,10622,10712
1269,May,911,1627560,1,0,0,1,2059110,0,1,2059110,0,90,10623,10713
1270,May,911,1627560,1,0,0,1,2059110,0,1,2059110,0,90,10624,10714
1271,May,911,1627560,1,0,0,1,2059110,0,1,2059110,0,90,10625,10715
1272,May,911,1627560,1,0,0,1,2059110,0,1,2059110,0,90,10626,10716
1273,May,911,1627560,1,3,1,0,2054315,0,0,2054315,0,89,10627,10716
1274,May,911,1627560,1,2,1,0,2049520,0,0,2049520,0,88,10628,10716
1275,May,911,1627560,1,1,1,0,2044725,0,0,2044725,0,87,10629,10716
1276,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10630,10717
1277,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10631,10718
1278,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10632,10719
1279,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10633,10720
1280,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10634,10721
1281,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10635,10722
1282,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10636,10723
1283,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10637,10724
1284,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10638,10725
1285,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10639,10726
1286,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10640,10727
1287,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10641,10728
1288,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10642,10729
1289,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10643,10730
1290,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10644,10731
1291,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10645,10732
1292,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10646,10733
1293,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10647,10734
1294,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10648,10735
1295,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10649,10736
1296,May,911,1627560,1,0,0,1,2044725,0,1,2044725,0,87,10650,10737
1297,May,911,1627560,1,1,1,0,2039930,0,0,2039930,0,86,10651,10737
1298,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10652,10738
1299,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10653,10739
1300,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10654,10740
1301,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10655,10741
1302,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10656,10742
1303,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10657,10743
1304,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10658,10744
1305,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10659,10745
1306,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10660,10746
1307,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10661,10747
1308,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10662,10748
1309,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10663,10749
1310,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10664,10750
1311,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10665,10751
1312,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10666,10752
1313,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10667,10753
1314,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10668,10754
1315,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10669,10755
1316,May,911,1627560,1,0,0,1,2039930,0,1,2039930,0,86,10670,10756
1317,May,911,1627560,1,1,1,0,2035135,0,0,2035135,0,85,10671,10756
1318,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10672,10757
1319,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10673,10758
1320,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10674,10759
1321,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10675,10760
1322,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10676,10761
1323,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10677,10762
1324,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10678,10763
1325,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10679,10764
1326,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10680,10765
1327,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10681,10766
1328,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10682,10767
1329,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10683,10768
1330,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10684,10769
1331,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10685,10770
1332,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10686,10771
1333,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10687,10772
1334,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10688,10773
1335,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10689,10774
1336,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10690,10775
1337,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10691,10776
1338,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10692,10777
1339,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10693,10778
1340,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10694,10779
1341,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10695,10780
1342,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10696,10781
1343,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10697,10782
1344,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10698,10783
1345,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10699,10784
1346,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10700,10785
1347,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10701,10786
1348,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10702,10787
1349,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10703,10788
1350,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10704,10789
1351,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10705,10790
1352,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10706,10791
1353,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10707,10792
1354,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10708,10793
1355,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10709,10794
1356,May,911,1627560,1,0,0,1,2035135,0,1,2035135,0,85,10710,10795
1357,May,911,1627560,3,2,2,1,2025545,0,1,2025545,0,83,10713,10796
1358,May,911,1627560,1,0,0,1,2025545,0,1,2025545,0,83,10714,10797
1359,May,911,1627560,3,0,0,3,2025545,0,3,2025545,0,83,10717,10800
1360,May,911,1627560,3,0,0,3,2025545,0,3,2025545,0,83,10720,10803
1361,May,911,1627560,4,0,0,4,2025545,0,4,2025545,0,83,10724,10807
1362,May,911,1627560,4,0,0,4,2025545,0,4,2025545,0,83,10728,10811
1363,May,911,1627560,4,0,0,4,2025545,0,4,2025545,0,83,10732,10815
1364,May,911,1627560,4,0,0,4,2025545,0,4,2025545,0,83,10736,10819
1365,May,911,1627560,1,0,0,1,2025545,0,1,2025545,0,83,10737,10820
1366,May,911,1627560,1,0,0,1,2025545,0,1,2025545,0,83,10738,10821
1367,May,911,1627560,3,0,0,3,2025545,0,3,2025545,0,83,10741,10824
1368,May,911,1627560,1,1,1,0,2020750,0,0,2020750,0,82,10742,10824
1369,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10746,10828
1370,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10747,10829
1371,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10749,10831
1372,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10750,10832
1373,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10754,10836
1374,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10755,10837
1375,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10757,10839
1376,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10758,10840
1377,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10762,10844
1378,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10763,10845
1379,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10767,10849
1380,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10770,10852
1381,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10773,10855
1382,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10776,10858
1383,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10779,10861
1384,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10781,10863
1385,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10785,10867
1386,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10787,10869
1387,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10789,10871
1388,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10790,10872
1389,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10793,10875
1390,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10794,10876
1391,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10797,10879
1392,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10799,10881
1393,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10803,10885
1394,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10804,10886
1395,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10807,10889
1396,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10809,10891
1397,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10813,10895
1398,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10814,10896
1399,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10816,10898
1400,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10820,10902
1401,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10824,10906
1402,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10826,10908
1403,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10830,10912
1404,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10832,10914
1405,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10835,10917
1406,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10837,10919
1407,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10841,10923
1408,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10845,10927
1409,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10846,10928
1410,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10848,10930
1411,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10850,10932
1412,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10852,10934
1413,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10853,10935
1414,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10856,10938
1415,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10859,10941
1416,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10860,10942
1417,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10861,10943
1418,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10864,10946
1419,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10868,10950
1420,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10869,10951
1421,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10870,10952
1422,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10872,10954
1423,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10874,10956
1424,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10876,10958
1425,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10880,10962
1426,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10883,10965
1427,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10886,10968
1428,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10888,10970
1429,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10891,10973
1430,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10895,10977
1431,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10898,10980
1432,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10900,10982
1433,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10904,10986
1434,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10908,10990
1435,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10912,10994
1436,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10913,10995
1437,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10914,10996
1438,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10918,11000
1439,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10922,11004
1440,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10926,11008
1441,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10930,11012
1442,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10933,11015
1443,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10936,11018
1444,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10937,11019
1445,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10938,11020
1446,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10942,11024
1447,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10946,11028
1448,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10948,11030
1449,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10950,11032
1450,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10951,11033
1451,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10952,11034
1452,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10954,11036
1453,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10956,11038
1454,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10960,11042
1455,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10964,11046
1456,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10966,11048
1457,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10967,11049
1458,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10971,11053
1459,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10972,11054
1460,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10974,11056
1461,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10978,11060
1462,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,10981,11063
1463,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10982,11064
1464,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10983,11065
1465,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10984,11066
1466,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10988,11070
1467,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10989,11071
1468,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10991,11073
1469,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,10993,11075
1470,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,10997,11079
1471,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,10998,11080
1472,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,11001,11083
1473,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,11002,11084
1474,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,11004,11086
1475,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,11007,11089
1476,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,11009,11091
1477,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,11010,11092
1478,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,11012,11094
1479,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,11016,11098
1480,May,911,1627560,4,0,0,4,2020750,0,4,2020750,0,82,11020,11102
1481,May,911,1627560,3,0,0,3,2020750,0,3,2020750,0,82,11023,11105
1482,May,911,1627560,2,0,0,2,2020750,0,2,2020750,0,82,11025,11107
1483,May,911,1627560,1,0,0,1,2020750,0,1,2020750,0,82,11026,11108
1484,May,911,1627560,2,1,1,1,2015955,0,1,2015955,0,81,11028,11109
1485,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11030,11111
1486,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11032,11113
1487,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11034,11115
1488,May,911,1627560,3,0,0,3,2015955,0,3,2015955,0,81,11037,11118
1489,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11041,11122
1490,May,911,1627560,3,0,0,3,2015955,0,3,2015955,0,81,11044,11125
1491,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11048,11129
1492,May,911,1627560,1,0,0,1,2015955,0,1,2015955,0,81,11049,11130
1493,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11051,11132
1494,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11055,11136
1495,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11057,11138
1496,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11059,11140
1497,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11061,11142
1498,May,911,1627560,1,0,0,1,2015955,0,1,2015955,0,81,11062,11143
1499,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11066,11147
1500,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11070,11151
1501,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11074,11155
1502,May,911,1627560,1,0,0,1,2015955,0,1,2015955,0,81,11075,11156
1503,May,911,1627560,4,0,0,4,2015955,0,4,2015955,0,81,11079,11160
1504,May,911,1627560,2,0,0,2,2015955,0,2,2015955,0,81,11081,11162
1505,May,911,1627560,1,0,0,1,2015955,0,1,2015955,0,81,11082,11163
1506,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10901,10982
1507,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10902,10983
1508,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10903,10984
1509,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10904,10985
1510,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10905,10986
1511,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10906,10987
1512,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10907,10988
1513,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10908,10989
1514,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10909,10990
1515,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10910,10991
1516,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10911,10992
1517,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10912,10993
1518,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10913,10994
1519,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10914,10995
1520,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10915,10996
1521,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10916,10997
1522,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10917,10998
1523,June,1093,1898820,1,0,0,1,2231730,0,1,2231730,0,81,10918,10999
1524,June,1093,1898820,1,1,1,0,2227620,0,0,2227620,0,80,10919,10999
1525,June,1093,1898820,1,0,0,1,2227620,0,1,2227620,0,80,10920,11000
1526,June,1093,1898820,1,0,0,1,2227620,0,1,2227620,0,80,10921,11001
1527,June,1093,1898820,1,0,0,1,2227620,0,1,2227620,0,80,10922,11002
1528,June,1093,1898820,1,0,0,1,2227620,0,1,2227620,0,80,10923,11003
1529,June,1093,1898820,1,1,1,0,2223510,0,0,2223510,0,79,10924,11003
1530,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10925,11004
1531,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10926,11005
1532,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10927,11006
1533,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10928,11007
1534,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10929,11008
1535,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10930,11009
1536,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10931,11010
1537,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10932,11011
1538,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10933,11012
1539,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10934,11013
1540,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10935,11014
1541,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10936,11015
1542,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10937,11016
1543,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10938,11017
1544,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10939,11018
1545,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10940,11019
1546,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10941,11020
1547,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10942,11021
1548,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10943,11022
1549,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10944,11023
1550,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10945,11024
1551,June,1093,1898820,1,0,0,1,2223510,0,1,2223510,0,79,10946,11025
